,time_months,weight_kg,id
5,10,304.4696171977406,976899
5,10,348.53925305084687,612851
5,10,343.0724737563335,685784
5,10,316.87170798283785,458459
5,10,366.8674269341595,455817
5,10,363.236516279461,686304
5,10,346.9985371911676,975233
5,10,354.4224525793367,612669
5,10,330.3895871424475,487775
5,10,339.90482954164725,687100
5,10,257.5645449049844,946875
5,10,359.0179808900033,456907
5,10,305.99336315441377,687631
5,10,386.20604061977576,612628
5,10,408.79859388625397,687896
5,10,317.00903785534587,686506
5,10,338.33419579258754,618000
5,10,321.18655034845335,665534
5,10,266.76265846205797,464330
5,10,296.8489458362649,643013
5,10,303.7390877293815,645612
5,10,391.4166940003746,926626
5,10,375.6645474899572,630296
5,10,299.3802389183727,473701
5,10,321.5505750170629,647231
5,10,322.73650753731397,647686
5,10,267.51591897967296,479588
5,10,308.4210573818552,629353
5,10,329.1629918731016,630536
5,10,376.9484118709576,648300
5,10,351.3739148329978,628490
5,10,344.74689898657135,648580
5,10,295.363646124097,473328
5,10,252.97897194292912,479813
5,10,400.00566677910865,649377
5,10,377.7060550096783,958184
5,10,335.2317477389556,651231
5,10,333.8416522060868,473288
5,10,396.83532419344584,628350
5,10,376.8619172054586,923409
5,10,294.81505602514716,655253
5,10,280.55134891299895,640243
5,10,362.866580672924,630551
5,10,399.90730939565583,475894
5,10,331.3686107262918,635055
5,10,367.1508704343153,925890
5,10,401.2892414569016,633672
5,10,348.18088545023835,635385
5,10,427.80677014087644,474431
5,10,390.6383867335313,632392
5,10,305.67517935326146,475915
5,10,345.9104555893161,637036
5,10,395.71843770286637,639671
5,10,384.8654352944751,637547
5,10,308.45138040613097,976100
5,10,339.09358426673293,632252
5,10,373.7307930203533,957301
5,10,370.80195298426145,474173
5,10,377.16344986060926,639394
5,10,328.9389163241848,925064
5,10,419.5045914695866,478495
5,10,416.6347288772885,966755
5,10,348.33175050099914,473960
5,10,293.1305738632753,638275
5,10,365.9896291876866,967625
5,10,367.86132013731566,656639
5,10,385.178314788784,922745
5,10,329.62712313958536,662234
5,10,361.8168481094714,483517
5,10,367.20471827606,662955
5,10,345.32828276707346,920676
5,10,305.87762465069267,621373
5,10,400.36631330260917,663001
5,10,400.7365922527829,464854
5,10,348.9062498948363,620859
5,10,321.81505435826233,663277
5,10,370.3710591255097,622973
5,10,376.36242250290803,663317
5,10,382.1755386332601,929019
5,10,402.23641686526076,663666
5,10,362.1551635561637,619555
5,10,316.97124441959227,920372
5,10,327.85900570868006,619464
5,10,334.86626976548524,664194
5,10,363.83874064015157,483997
5,10,315.5960764368514,664309
5,10,385.4570397679217,959314
5,10,387.3202971387705,464432
5,10,358.65850348267855,470140
5,10,340.81099691644835,662081
5,10,374.56606780794095,623720
5,10,288.4826058888624,626472
5,10,311.0683806814862,657758
5,10,323.9972101987794,625854
5,10,409.87478443858254,472242
5,10,359.90704787787087,658178
5,10,351.4084043727336,658964
5,10,428.91287735169675,482162
5,10,414.3919590147356,659290
5,10,261.7349325858507,471840
5,10,339.78306740041563,956845
5,10,346.33209443380457,660187
5,10,350.7099857921486,975862
5,10,342.9471656685166,927252
5,10,292.06131123256006,660508
5,10,322.9666736997526,976626
5,10,385.11884044566835,625197
5,10,310.32747869436037,661176
5,10,349.523480989197,482589
5,10,324.0132471853895,987064
5,10,325.03254976807176,471371
5,10,316.4471982632425,921388
5,10,326.49965613066274,607150
5,10,354.7803965618944,773336
5,10,383.5428523708502,699396
5,10,280.2918577946509,453781
5,10,321.67241789552605,499749
5,10,324.74388935414885,747096
5,10,344.7397131968663,441286
5,10,308.9317834912257,748367
5,10,348.2323634111595,748637
5,10,300.7984888110499,581873
5,10,405.0011610101377,963471
5,10,318.77571748807026,440896
5,10,300.8887308879762,967859
5,10,327.1114279688809,583398
5,10,312.7336198427663,748660
5,10,342.3151807132992,937014
5,10,323.43389514192637,749544
5,10,266.5311619062578,500968
5,10,382.73507043098334,985728
5,10,354.76946285545165,581156
5,10,358.07540704121976,749585
5,10,288.9701537861214,439238
5,10,328.0149819556865,749816
5,10,386.886014980096,633977
5,10,377.59815828799583,907366
5,10,397.1670281302067,437248
5,10,318.51436532462316,908068
5,10,382.76858985891073,583594
5,10,381.6827523307571,740314
5,10,334.0852644876857,494735
5,10,420.8081931747892,950104
5,10,386.27239990594285,588315
5,10,339.5964803787195,963396
5,10,357.46821767999876,740598
5,10,320.02473718027414,442621
5,10,269.2962389237628,741140
5,10,361.77525907960114,973810
5,10,374.4873957525264,746580
5,10,350.3528826533718,584832
5,10,307.9942063441602,495092
5,10,368.6875518923077,742672
5,10,352.5557953366496,989343
5,10,388.5708206945806,441957
5,10,309.6839929857331,584470
5,10,373.2187266946109,745977
5,10,376.4899730327968,935828
5,10,343.44060822916674,746251
5,10,328.8479809382166,441391
5,10,352.9275050822554,742146
5,10,356.3019393280825,442844
5,10,407.45357914964865,580495
5,10,264.0248239815683,978438
5,10,345.7483645129785,765072
5,10,356.4517148182642,433580
5,10,361.4160347399984,937245
5,10,351.80046946306624,575915
5,10,376.4381592156285,765978
5,10,395.7326110361892,574492
5,10,356.08801830445634,766108
5,10,295.7192101249526,903528
5,10,266.1533733434163,766902
5,10,376.9786056505196,762127
5,10,290.03367782901506,433433
5,10,374.5978460571255,573927
5,10,372.52763603506713,766916
5,10,304.85364065296363,572835
5,10,343.38882248999187,432302
5,10,364.80664549062936,769237
5,10,393.7550401252102,771506
5,10,289.31517266146307,900852
5,10,373.4594400249183,504338
5,10,351.29605761340537,771899
5,10,318.5623459743319,503659
5,10,399.38245956867735,753377
5,10,351.7063527143042,433600
5,10,381.7713472332811,576627
5,10,304.1063772289918,435141
5,10,351.16117744826545,755250
5,10,309.03900328934674,580331
5,10,401.5194384452678,756391
5,10,415.1379109538101,904617
5,10,353.57789533794744,501322
5,10,373.48055907515226,757837
5,10,382.4848903163729,579902
5,10,384.31589625513067,963529
5,10,305.4601064771172,761989
5,10,467.58875443018377,435123
5,10,383.0275297408934,973005
5,10,376.86812818477165,579145
5,10,405.7798426183276,759635
5,10,436.17943137087644,434080
5,10,284.2800011078869,760539
5,10,274.13898626470296,503239
5,10,428.380065833152,904095
5,10,373.1369111047596,577442
5,10,290.37911898151395,761520
5,10,334.7116462615808,759278
5,10,463.27780104511083,909455
5,10,355.4056263801439,740091
5,10,310.7896623512678,590415
5,10,365.3465995122747,450964
5,10,352.48888464417,708111
5,10,272.28113811226694,962202
5,10,320.01047685207993,488723
5,10,362.581995207901,600679
5,10,391.59790539032736,708705
5,10,338.50198899082994,709817
5,10,327.7164975912689,600436
5,10,266.81468030757685,450231
5,10,319.93905770803883,934145
5,10,348.37728837795004,912719
5,10,396.4015845686573,489581
5,10,372.3770024645266,710248
5,10,290.81932318409025,448758
5,10,342.4201388000185,600276
5,10,324.59965135883886,713129
5,10,329.9588758486485,599929
5,10,288.9768552365685,713454
5,10,322.31221904267363,713844
5,10,440.26768363018624,911500
5,10,367.8907812257211,710018
5,10,366.4438821153824,716204
5,10,276.5372720320412,707236
5,10,353.9406592210318,451439
5,10,359.7052968854364,700860
5,10,339.2262821403121,913807
5,10,317.9079096479988,488417
5,10,359.80299649248224,701211
5,10,266.9603235923114,954621
5,10,425.71621738287286,933306
5,10,430.3608957502548,701393
5,10,317.8742386105234,605555
5,10,351.91054617231623,453740
5,10,265.16113058098506,706906
5,10,313.42274939042784,701758
5,10,296.68141937528185,705365
5,10,290.98327069878053,975046
5,10,330.0313659748618,452332
5,10,361.44156569054286,913563
5,10,311.3537651109575,705778
5,10,293.0531579441285,602443
5,10,296.0047212040078,602201
5,10,290.47691168183525,706172
5,10,335.03184944380575,488707
5,10,341.9311147019898,603948
5,10,282.96995049805815,446368
5,10,383.42321650504186,598119
5,10,309.86554419689287,717650
5,10,324.45900756229037,445199
5,10,347.2617113339965,729881
5,10,427.69593523714434,494523
5,10,354.78589250030814,730650
5,10,411.73659525686776,934973
5,10,345.93458983783273,444413
5,10,303.35775405653237,732395
5,10,335.6639638907037,593039
5,10,353.48372757461226,734052
5,10,321.0788334723576,728224
5,10,337.4709586687072,592987
5,10,307.9872530377703,734071
5,10,364.7020011914858,909785
5,10,307.68381164860017,737795
5,10,291.83945098898243,443628
5,10,310.15684907392733,592245
5,10,317.10308372941824,737812
5,10,390.90018445470565,590964
5,10,346.1205549039304,738899
5,10,349.99013197418424,739949
5,10,359.81995905284896,494575
5,10,359.5119304275688,593648
5,10,362.30286485326087,726591
5,10,385.605257626673,594248
5,10,309.32787837310866,977116
5,10,336.121527660991,717684
5,10,323.594869667822,445662
5,10,402.97686494200445,718033
5,10,292.6572304309568,492330
5,10,324.2818746135456,951436
5,10,329.19347476023466,718511
5,10,331.9964053125045,598044
5,10,352.04548282168287,718829
5,10,338.7601309736225,974478
5,10,392.4194748792693,963251
5,10,383.32740128741983,445325
5,10,393.76542193190016,934411
5,10,285.00810568352813,493994
5,10,375.63378391014413,718909
5,10,332.7540051804265,597098
5,10,325.5166848387844,445288
5,10,266.7907616906392,720548
5,10,375.30022068291015,594602
5,10,399.0319433010435,910533
5,10,426.6566739454199,725608
5,10,312.05494454410143,699475
5,10,366.92409279017585,750024
5,10,350.032883743432,966376
5,10,266.80048663781724,154249
5,10,328.30445327062233,253904
5,10,425.28895479967986,136387
5,10,342.25352743905813,235798
5,10,373.183892247952,146595
5,10,300.00851779786615,240012
5,10,370.53991558511086,320397
5,10,368.6165295745996,177294
5,10,283.27771605451863,375564
5,10,395.2981716855483,275250
5,10,256.85456608355315,358284
5,10,290.97398624606603,292163
5,10,272.42198923140216,340879
5,10,353.72983560483874,319868
5,10,266.1112441099138,134875
5,10,357.49296990236405,159242
5,10,375.71997969574153,260286
5,10,356.5936435147238,227800
5,10,335.8302829410602,177632
5,10,326.8562017686553,113620
5,10,272.0234013089592,207116
5,10,298.8202722503252,207012
5,10,385.0033181005146,386809
5,10,382.34380886003305,352396
5,10,334.93340571722626,222398
5,10,343.68229655865883,207930
5,10,313.8693169238307,159648
5,10,318.0853845875048,136827
5,10,309.56626955155974,324157
5,10,341.92130560338444,119795
5,10,287.76570534036887,170845
5,10,438.94696583677137,998782
5,10,412.3090400846433,247318
5,10,291.44176620365175,247018
5,10,363.1443588416109,226902
5,10,309.2167921300475,370728
5,10,332.5662873704403,289412
5,10,379.4807204222979,340395
5,10,429.17172342135837,382011
5,10,345.3490847575437,107363
5,10,325.13502914569517,321477
5,10,422.29735290288033,358274
5,10,360.62426713505386,171399
5,10,317.36880537582675,273497
5,10,381.08075147696434,112652
5,10,422.06937349902086,271904
5,10,292.09942562620245,318863
5,10,397.0236056228846,271712
5,10,380.9467516593007,228127
5,10,368.5671548272308,355387
5,10,303.1025848450492,265077
5,10,336.93945711297437,297230
5,10,312.5305840086953,381595
5,10,426.68582706075836,105254
5,10,333.7783204510437,133536
5,10,315.0851860616698,389915
5,10,361.3361376182445,181315
5,10,371.1332493172872,360032
5,10,326.5051620003623,315772
5,10,373.93732458467997,204769
5,10,363.30604538778886,117663
5,10,314.14083447145293,156974
5,10,342.84679770117384,275839
5,10,343.58535925507067,120614
5,10,330.6068611057914,282619
5,10,299.55922814173067,297386
5,10,250.0052301402033,994357
5,10,335.51116287067964,119911
5,10,289.08962333027955,316790
5,10,275.6609848646509,178947
5,10,326.73915190553384,216090
5,10,381.01555596052873,106716
5,10,360.36671914406054,359037
5,10,404.5324651881848,387063
5,10,361.2121226973361,283110
5,10,343.9552402633145,351458
5,10,335.5164336976611,297073
5,10,393.00981083262826,134278
5,10,422.85587986417227,370478
5,10,418.8055313223848,177765
5,10,394.6353914908471,247368
5,10,388.23179460575,341404
5,10,331.7129444761162,317464
5,10,389.6657878511097,205296
5,10,430.85504051872266,148076
5,10,332.4853854421134,159058
5,10,340.28533884928885,252826
5,10,335.60851219650345,359596
5,10,281.205234478456,997804
5,10,303.3772593566647,221952
5,10,298.2483949697495,264717
5,10,348.60135936577075,107932
5,10,353.80425646878507,274161
5,10,338.53328656752467,337001
5,10,285.7016028998401,286848
5,10,382.6092429915272,274376
5,10,292.7982789675231,329318
5,10,295.31125404227794,386116
5,10,313.29926958708865,161684
5,10,415.49978137320807,356817
5,10,311.8973582646506,259761
5,10,302.12563894469605,140598
5,10,362.84865490224695,165312
5,10,324.51651972792126,355337
5,10,327.8746711552708,213065
5,10,425.5187191481762,263581
5,10,353.0447653817692,259891
5,10,276.3393744089949,223413
5,10,329.4586627701179,373324
5,10,337.70042628568854,357243
5,10,356.46489178479146,329007
5,10,290.4498293718502,224714
5,10,404.84995720897047,111166
5,10,318.6355410193682,165321
5,10,362.3203296967144,373057
5,10,354.6597377201033,999568
5,10,325.65501522638834,385201
5,10,361.7850075308519,274748
5,10,347.2892575812132,163285
5,10,323.5454793130332,247130
5,10,266.806047898139,224073
5,10,313.42847674776766,998842
5,10,376.8647026014618,142337
5,10,336.64127796790586,164462
5,10,334.042061401206,238003
5,10,319.90879293991236,331068
5,10,365.60261726410283,214059
5,10,382.4773326921276,284807
5,10,314.0818231112035,141710
5,10,278.03709853300455,118766
5,10,396.0475014846017,284489
5,10,344.88251502973367,214597
5,10,352.10200199042043,331031
5,10,293.26404087509786,356250
5,10,337.69401594647707,110879
5,10,338.0496930670517,165145
5,10,413.7259363193408,247191
5,10,305.0446933744243,143622
5,10,371.1692270920185,386239
5,10,355.62184183161133,237113
5,10,371.655920475057,357508
5,10,293.0153822413637,160430
5,10,404.99608974177454,209345
5,10,308.8403892543134,994342
5,10,428.1755932086258,327707
5,10,370.89085835989164,168750
5,10,321.383134293896,226178
5,10,342.18094664024767,340343
5,10,308.3235322910595,145628
5,10,314.8876971059836,137494
5,10,409.6439280868384,118702
5,10,360.5677345812283,289098
5,10,291.71598644972784,386298
5,10,333.06876035732955,358233
5,10,322.5798909555295,324282
5,10,392.4159436672911,170663
5,10,405.29096124150436,216018
5,10,290.6704766508406,283375
5,10,297.7990162192528,262536
5,10,264.6306199982374,993634
5,10,416.2704547108385,288717
5,10,324.20178982153664,353709
5,10,435.85212936185724,140262
5,10,402.90969532269685,161489
5,10,417.1523523752939,287783
5,10,324.41165516872263,383889
5,10,392.3483711262557,215245
5,10,395.0666607917234,357387
5,10,400.1973666380809,328901
5,10,333.0748716004728,167513
5,10,313.90759940624906,275026
5,10,317.66228168349875,132758
5,10,365.89553560062967,338435
5,10,315.1140373168197,211656
5,10,311.36667254656936,284174
5,10,347.27848736194136,372827
5,10,290.92008593587036,108333
5,10,404.5283584472989,168652
5,10,280.8543213053291,119199
5,10,270.59031453035914,328101
5,10,316.9110666247937,140127
5,10,396.7203378808173,257716
5,10,360.6600840156083,274256
5,10,370.53090755387535,995051
5,10,420.32810950194397,341840
5,10,354.7642689507548,350108
5,10,386.81854790895363,994702
5,10,279.02914645456417,220151
5,10,347.38358222166715,193756
5,10,444.3957349031415,129266
5,10,288.56601085007867,345812
5,10,314.8838434061901,308305
5,10,330.3989040080592,122777
5,10,414.5325216934829,235252
5,10,424.6831231245382,299814
5,10,376.9877705280194,281221
5,10,287.63441678631216,366523
5,10,375.62575156678713,117638
5,10,334.84086448976086,194905
5,10,407.5277638700238,268946
5,10,330.8836385363446,307462
5,10,371.69907573204284,349098
5,10,364.43901029528985,199304
5,10,431.4348973597894,260337
5,10,334.4176100667594,126933
5,10,358.5049823395408,154861
5,10,363.14490271849627,154793
5,10,355.0661181792887,102077
5,10,332.74222445032063,996698
5,10,415.57367072227765,192263
5,10,407.7141403076457,248808
5,10,345.28248261694205,268969
5,10,366.86359345242624,299140
5,10,300.52824150785045,369796
5,10,414.77614819845513,995147
5,10,318.07166146994115,246572
5,10,267.666910485763,199568
5,10,378.9511947178407,130817
5,10,281.84155357752945,216307
5,10,369.4221145442189,230783
5,10,330.3086745035328,151433
5,10,362.8894357981052,192387
5,10,304.34867559944,252339
5,10,435.66043807053177,995703
5,10,325.84442182465085,993206
5,10,359.33672426325387,392294
5,10,281.80018892766515,310361
5,10,301.87141187696807,182332
5,10,321.76286662731843,117374
5,10,313.0024590465677,392672
5,10,322.46962370603967,245104
5,10,325.0658445619385,345998
5,10,286.8944129710202,267464
5,10,380.18215069145464,195584
5,10,325.09951625359355,392842
5,10,372.55308653188126,304494
5,10,412.54354353613337,278766
5,10,309.2861780784351,122837
5,10,347.4948221863644,347861
5,10,252.0319574545309,347298
5,10,268.2136692205686,196857
5,10,300.0642786450805,366988
5,10,354.0444679179029,122783
5,10,344.26944324670706,302534
5,10,405.7982164553443,218430
5,10,353.9134394163153,303835
5,10,406.32748293807504,196846
5,10,315.8575573345902,996082
5,10,337.62450138214405,235115
5,10,383.67166415599365,368408
5,10,445.59841546795263,100822
5,10,382.6559692739431,117484
5,10,385.8717092979872,154393
5,10,336.07476806960614,301147
5,10,321.76226648241686,278274
5,10,324.3747432142597,194934
5,10,333.3007334959246,300857
5,10,385.2148590178357,369099
5,10,344.81314209701605,306265
5,10,369.2380918596758,234375
5,10,296.7243967700748,379481
5,10,343.87644222439593,248850
5,10,397.00595336693533,366547
5,10,367.18475183619864,153358
5,10,360.5254696318239,996630
5,10,355.57041008654846,216995
5,10,339.419984481934,198120
5,10,336.523672153304,126926
5,10,321.02899857164937,999340
5,10,415.76532048910866,378914
5,10,427.5693267721799,249288
5,10,333.5322232741488,304916
5,10,382.07148174090673,195204
5,10,367.17572122521364,265649
5,10,334.68633969739386,366905
5,10,328.1749498154634,101885
5,10,427.3648031134262,349613
5,10,422.4410008128787,365575
5,10,347.94735151598815,229686
5,10,311.08966014637,252727
5,10,289.614435862287,376732
5,10,337.029195083066,200792
5,10,373.1588060874497,349744
5,10,379.4980681008352,189710
5,10,344.8189017551666,344903
5,10,400.5595417244526,313597
5,10,273.4671850456166,148897
5,10,391.6701061694676,131460
5,10,302.0767360373385,269067
5,10,318.17192232006437,220529
5,10,346.0649435650879,190144
5,10,285.359993702654,281385
5,10,379.71027715391745,312025
5,10,317.4379766164638,120895
5,10,415.2212935792832,156632
5,10,349.40224250164255,361913
5,10,302.98308879289107,297440
5,10,376.9891553492893,216304
5,10,332.4651035528693,203936
5,10,381.53244392403604,343724
5,10,395.6355224077017,315418
5,10,349.1889863310633,360867
5,10,370.17865457722917,247860
5,10,353.82484133722954,369931
5,10,375.635073294865,148579
5,10,421.6688631296445,298672
5,10,366.6789404967719,269299
5,10,287.43941517778075,117362
5,10,350.90833215683494,189067
5,10,362.72106889892603,103009
5,10,365.30157372586683,315315
5,10,401.6825971370831,391107
5,10,304.76157679181574,235360
5,10,290.66330496149857,132327
5,10,332.3034537533616,228423
5,10,415.10008567884097,363658
5,10,345.63514206699926,335369
5,10,348.49142063301025,131251
5,10,402.336453752682,992224
5,10,356.0152592826905,200294
5,10,367.5251667260027,278123
5,10,404.0253226648552,265567
5,10,344.13198649096404,311993
5,10,246.56273130397503,260638
5,10,400.6381382860665,380459
5,10,321.38910420798777,155905
5,10,295.10306184071817,365537
5,10,396.1737006682832,345549
5,10,346.3809186553847,391465
5,10,333.695514914202,311486
5,10,373.23739887507486,102904
5,10,322.0693694548048,191164
6,12,331.2011800633608,220151
6,12,396.3939377952783,985961
6,12,479.4408136624439,725608
6,12,346.95394537377916,884007
6,12,405.5828282050498,613805
6,12,407.69270351091035,146595
6,12,389.67116963296434,488417
6,12,370.85434161739335,223413
6,12,464.6522001574168,718909
6,12,364.3675905354791,873054
6,12,406.3391563646054,614357
6,12,407.6750589885218,726591
6,12,455.7520802699179,355337
6,12,406.8578151759069,220529
6,12,372.55164691968315,618000
6,12,404.7255606056572,485820
6,12,391.8672274446617,278274
6,12,426.25512180288973,866376
6,12,386.36234268273705,872371
6,12,472.17761274001913,482162
6,12,497.4342307649626,474431
6,12,390.28242118715514,732395
6,12,365.05022280437566,886380
6,12,402.49192955876237,878520
6,12,406.29604861152916,275839
6,12,350.7078995298188,487775
6,12,365.0696795809935,615272
6,12,516.0805678113337,352396
6,12,417.49997980776703,484689
6,12,353.8294997066317,488707
6,12,462.7538838139893,142337
6,12,462.4064996510032,218430
6,12,396.11782265351377,148579
6,12,375.62849758514517,350108
6,12,472.90453815683503,718033
6,12,451.96875621449914,475894
6,12,418.7434634919017,347861
6,12,434.58306530352064,870363
6,12,410.9297184021614,278123
6,12,466.1183309732029,615826
6,12,325.07940920637225,148897
6,12,428.32285169492235,349744
6,12,436.6686478332463,222398
6,12,469.4886306566892,349098
6,12,336.14625941620545,970214
6,12,362.64059662023215,353709
6,12,381.463538236996,482589
6,12,332.70380553084703,613956
6,12,428.8449418324652,487167
6,12,408.92977869705686,487944
6,12,343.9219581733661,728224
6,12,343.5286692008353,479813
6,12,328.5465117315672,720548
6,12,373.0268851501664,351458
6,12,325.7446884458607,479588
6,12,377.99851843948784,882659
6,12,485.3018058535543,881951
6,12,368.567872607825,151433
6,12,355.95188394971467,871356
6,12,391.0356079695897,867959
6,12,430.0883115894911,876768
6,12,369.24178182346543,729881
6,12,388.50581506199404,617074
6,12,453.36960001702136,872047
6,12,373.9185201920711,615095
6,12,451.40777201201513,486152
6,12,380.0522006512616,718829
6,12,401.2201832582165,718511
6,12,386.75357339851234,145628
6,12,413.4487507096263,475915
6,12,462.110070787416,153358
6,12,401.9430317643866,483997
6,12,402.8210257085283,883311
6,12,396.15454270823466,867338
6,12,330.373141041427,143622
6,12,455.94334592595163,867544
6,12,357.7822920667276,221952
6,12,490.3458027465815,148076
6,12,328.3818794973357,617272
6,12,364.1396322607795,488075
6,12,523.1373829458205,478495
6,12,370.55974145701276,875599
6,12,452.8889444766618,275250
6,12,475.8454703733259,349613
6,12,377.6064058403563,615555
6,12,365.34206437501535,882878
6,12,383.9930803203121,483517
6,12,339.803655554379,275026
6,12,437.99558332072456,730650
6,12,332.85809454402494,993634
6,12,374.3032039945471,252826
6,12,446.9525472135268,274748
6,12,474.7579075799875,988337
6,12,401.77329339597566,632252
6,12,336.2258144133043,454318
6,12,457.7651431341782,131460
6,12,428.58027675113436,909785
6,12,340.54112819783404,269067
6,12,504.53091797066116,910533
6,12,423.0206118099038,705365
6,12,417.3180251602762,229686
6,12,365.9806167287095,453781
6,12,524.1784832831751,363658
6,12,429.5251699204189,632392
6,12,353.0319917007926,453740
6,12,346.79152237558156,975046
6,12,373.04903470744165,131251
6,12,460.67253025218173,911500
6,12,503.5182165416658,633672
6,12,415.77169857942215,452332
6,12,350.20008090749405,993206
6,12,346.8444183740258,365537
6,12,346.62937954721474,701758
6,12,424.6341699109423,361913
6,12,389.2399516840591,912719
6,12,394.319878607628,455299
6,12,479.3859990293959,909455
6,12,474.64923500413073,228127
6,12,411.9958994311632,630296
6,12,523.9460469820839,904095
6,12,366.5579873855088,458459
6,12,415.74676546647004,360032
6,12,345.990030445523,706906
6,12,486.3980356323663,904617
6,12,382.3201384310968,630536
6,12,414.4934196974965,456907
6,12,338.57808032422355,967859
6,12,369.97013089608436,132758
6,12,477.0024826851464,907366
6,12,375.68586510903145,706172
6,12,437.14994732151496,455817
6,12,456.1576108473763,269299
6,12,421.00666165321707,360867
6,12,394.1568930978271,228423
6,12,418.6214085081705,630551
6,12,332.52806790723594,455441
6,12,353.44478899088233,908068
6,12,374.2036375572793,132327
6,12,360.1272043572598,705778
6,12,446.5615452916082,458640
6,12,364.8330003553714,451439
6,12,471.4565955491591,130817
6,12,463.06287037826263,366547
6,12,375.780510673168,916237
6,12,445.1322198823671,635385
6,12,383.6092164828447,445325
6,12,354.42227006111153,126926
6,12,415.77765439874327,917545
6,12,375.86859637887113,445288
6,12,355.1314048885965,699475
6,12,415.1065047723813,366905
6,12,454.3417561646075,919613
6,12,336.86502670347807,267464
6,12,359.51549892385526,637036
6,12,375.1615833173059,445199
6,12,334.8396240217247,122837
6,12,360.90014996291717,999340
6,12,411.8542892396803,920372
6,12,418.1336020754685,444413
6,12,399.5532533730404,699396
6,12,326.2120188224444,366988
6,12,420.4257141419758,235115
6,12,450.72047730897697,637547
6,12,418.11076892848433,234375
6,12,399.3116096309883,268969
6,12,365.9460938547125,996082
6,12,461.2310897680445,700860
6,12,373.1004389380247,913563
6,12,461.77576084947486,701393
6,12,456.98474773825546,633977
6,12,477.9144513599705,450964
6,12,439.64697357668683,365575
6,12,390.8176817700079,230783
6,12,445.696598422752,913807
6,12,352.42203115071646,450231
6,12,453.09752399491083,129266
6,12,336.3218316692149,913936
6,12,403.5959211830837,634650
6,12,349.1190801642037,448758
6,12,444.52932979197965,701211
6,12,342.84634100421727,366523
6,12,363.49319772303863,914319
6,12,471.2496792572035,268946
6,12,506.4304683634329,995147
6,12,361.66117916858934,446368
6,12,417.5518513592566,635055
6,12,437.0995400045408,126933
6,12,520.3418772968605,915442
6,12,423.08459735158334,445662
6,12,487.1804538138714,355387
6,12,385.02601772047655,903528
6,12,333.1481301209745,359596
6,12,400.09238667934096,621373
6,12,458.6584579072869,472242
6,12,435.05018911343717,140262
6,12,457.543444876036,891696
6,12,409.8968215924219,713844
6,12,349.4215016768955,224714
6,12,308.03900858421554,471840
6,12,425.21225609191765,357387
6,12,404.2811894430938,892484
6,12,393.5995613017291,274256
6,12,445.3821781928682,622973
6,12,392.32926501839034,471371
6,12,384.3174850758246,987064
6,12,431.16571891069395,140127
6,12,424.10528727273584,892723
6,12,409.1859443140005,470140
6,12,320.16617577026614,713454
6,12,395.4281365394889,623720
6,12,456.3693473708918,357508
6,12,361.42869369637583,892881
6,12,507.7573895684831,464854
6,12,427.64174577227135,716204
6,12,392.70082407952367,713129
6,12,422.3495034797559,357243
6,12,396.11893716958537,968068
6,12,419.7519236809652,619464
6,12,477.87300624041353,886708
6,12,466.86220694695487,474173
6,12,364.9795317350122,717684
6,12,336.618750580894,224073
6,12,350.29775702315084,141710
6,12,403.3025589246748,998842
6,12,440.9216813113398,473960
6,12,296.17253368999616,888839
6,12,333.8592702329063,356250
6,12,388.448722420081,619555
6,12,348.3395009959146,717650
6,12,369.9908576101117,473701
6,12,470.1096574240892,889645
6,12,375.28123784703405,140598
6,12,469.78182963534584,274376
6,12,350.6466436507583,473328
6,12,501.29494793956144,356817
6,12,454.52016484669815,620859
6,12,327.03533748232917,890539
6,12,337.6298019552096,473288
6,12,410.0879849231498,891193
6,12,411.21318471018816,133536
6,12,401.9428388410829,226178
6,12,372.476171905433,976626
6,12,448.53636342061515,461978
6,12,344.86271752075027,358284
6,12,357.02501502241967,134875
6,12,522.349621548173,899458
6,12,423.5061889352199,708705
6,12,415.19090648637086,461043
6,12,381.5653426656042,227800
6,12,362.24557751774665,900567
6,12,492.79658612813864,271904
6,12,378.6324957623008,628490
6,12,386.04573165129403,460278
6,12,404.12194977707145,359037
6,12,472.6999805783422,134278
6,12,437.9737710373098,900797
6,12,408.12152879808286,459468
6,12,394.9132857846908,708111
6,12,420.3862983398847,629353
6,12,384.96458701134384,900852
6,12,377.43924567808375,458703
6,12,330.0034723225739,707236
6,12,433.4534567609565,271712
6,12,418.52147045567045,628350
6,12,385.88938190859716,137494
6,12,396.1455748545144,709817
6,12,396.2885457142463,897116
6,12,410.0183127766931,894026
6,12,423.9883997246692,464432
6,12,420.307111273564,274161
6,12,485.6061446771598,613676
6,12,404.25577894938414,895044
6,12,295.3261641978297,464330
6,12,335.45584173880565,358233
6,12,428.6798116486991,710248
6,12,409.00136631185234,625854
6,12,345.9784797495695,136827
6,12,344.8151308120173,463263
6,12,379.69755247586016,895763
6,12,435.6603012426838,710018
6,12,420.7946224187393,226902
6,12,422.2534348786251,896611
6,12,425.2335178144442,462791
6,12,505.90954309431197,358274
6,12,336.1382801914845,273497
6,12,348.2345736100678,626472
6,12,427.22034995074415,136387
6,12,406.49707892593864,462099
6,12,430.69439253826135,898356
6,12,386.06305967331355,625197
6,12,410.43752251784116,282619
6,12,345.85659173875086,154249
6,12,437.40138083501887,762127
6,12,413.2809968975309,544861
6,12,384.23483095632446,315772
